Eco,Mean,Lower,Upper,Time
636,1.4996914338002583e-4,1.0964792925671101e-4,2.4069250945739964e-4,249.1
115,2.2094910681554145,1.517533925971879,3.150670122439311,251
315,0.0038315702851632123,0.0015822974464264647,0.009086778633740737,251
321,1.342769257777786e-4,0,2.1157383925681167e-4,251
322,4.133423712246133e-4,2.0751563618903778e-4,8.285904346339618e-4,251
324,0.0010078904035911353,4.432080500008283e-4,0.0023075112643237633,251
325,1.9824728426453644e-4,1.21375962365834e-4,3.8138881669292344e-4,251
331,3.158585068991055e-4,1.6920877063235265e-4,6.328266153897456e-4,251
351,0.0481711284940106,0.020709860717077394,0.09769147653829813,251
361,0.228643256044868,0.12320595590942302,0.3794468763102477,251
441,1.8365504639353917e-4,1.1383784608403553e-4,3.2444235265258095e-4,251
461,2.7209080717052996e-4,1.5306999786559179e-4,5.488179772272727e-4,251
525,1.0764660747592962e-4,0,1.434901473369506e-4,251
531,0.1971975168055904,0.10827325278826251,0.3518780981314128,251
532,0.05304479095150512,0.026499291498405644,0.1112596512170266,251
533,1.0964792925671101e-4,0,1.4765099368603535e-4,251
631,1.6466616141307298e-4,1.0764660747592962e-4,2.739971621654629e-4,251
115,0.4874523706399134,0.3148080790931578,0.7236152338118382,251.6
261,1.0568181432726524e-4,0,1.1803227601245658e-4,251.6
311,1.0568181432726524e-4,0,1.1803227601245658e-4,251.6
315,0.003907718667089818,0.002365876457845118,0.006626414210184034,251.6
321,0.001145638212005762,6.974324094654659e-4,0.002042971089051133,251.6
322,0.03290192212837495,0.01945779160218837,0.054948247548811946,251.6
324,0.0017296690000283598,0.0010258509412845302,0.003116370784219927,251.6
325,1.6188488137081167e-4,1.2705774085403464e-4,2.1762505271778157e-4,251.6
331,2.939478691429461e-4,2.0270518881235265e-4,4.490907931407159e-4,251.6
351,0.030557054609803975,0.01668979440344255,0.048816964506297,251.6
361,1.1693724428284997,0.8668033948807494,1.56883932246191,251.6
441,0.0015522850781535835,9.478348896390795e-4,0.0027282762367317605,251.6
461,6.671416918197814e-4,4.2441778341626574e-4,0.0011124214723403315,251.6
525,2.1325866696600036e-4,1.575208096746476e-4,2.996169207359146e-4,251.6
531,0.006802650169412857,0.003987167792294418,0.012920316592520457,251.6
532,0.0012883367377710653,7.874854185313108e-4,0.0021967656167663895,251.6
533,1.1376288784231186e-4,1.0185915917622299e-4,1.3931618180680697e-4,251.6
631,1.037528830808714e-4,0,1.1803227601245658e-4,251.6
636,1.0185915917622299e-4,0,1.1176779520466006e-4,251.6
111,2.565715292372751e-4,1.5275730847067845e-4,4.4936579604234637e-4,253.3
115,6.017377703256747,4.8610938258378935,7.521647472329337,253.3
261,1.2022668390284691e-4,0,1.5849011165506893e-4,253.3
311,0.0010666668197028932,5.236770972083093e-4,0.002357174691392308,253.3
312,6.716990570188663e-4,3.557523738871813e-4,0.0013541480811832128,253.3
315,0.01579668650046271,0.007667753821710681,0.03367469029840735,253.3
321,1.8195074967052576,1.3887365325610888,2.465594219692383,253.3
322,8.59519926269531,7.018923965989403,10.774343204193162,253.3
324,0.016014681874410637,0.007473915767738011,0.032807121922398666,253.3
325,0.0026477966103670633,0.0012161300626735278,0.005710159305074197,253.3
331,0.11280664590857971,0.05981753294569282,0.19618523243415453,253.3
336,1.0764660747592962e-4,0,1.30683160978135e-4,253.3
351,1.0111693317430248,0.7235309365675793,1.4539349510615136,253.3
361,38.25177510823057,33.32000398296563,43.34486061531293,253.3
422,5.16528349706987e-4,2.8950389163752486e-4,0.0010922219870568193,253.3
441,0.001164156270990451,5.575754964763804e-4,0.0025443242535307465,253.3
451,1.2941994650222415e-4,0,1.9491250071037707e-4,253.3
461,0.003921493336093416,0.0018821873312765492,0.008860600851261967,253.3
525,0.007058068510718709,0.003462827778779931,0.014739837293778552,253.3
531,0.03818342417037822,0.02014973675790841,0.07873110122139804,253.3
532,0.0012675525153407676,6.040760283877367e-4,0.0027598852147895734,253.3
533,8.005901073904849e-4,4.286119707025972e-4,0.0017245742218349775,253.3
631,0.0021161900139282106,0.0010666298808036608,0.00431873144167655,253.3
636,1.0568181432726524e-4,0,1.307684356385957e-4,253.3
646,1.4723186858490487e-4,1.1061623078741041e-4,2.1947794362347584e-4,253.3
111,2.3367164282705268e-4,1.5859454061538787e-4,3.6264608285335715e-4,257.1
115,1.1874311883973339,0.8193850379017826,1.6963757527924026,257.1
261,7.756071768557175e-4,4.474972096376994e-4,0.001290685596851846,257.1
311,7.662385549245191e-4,4.428492450220948e-4,0.0013878554167425592,257.1
312,4.67954355991565e-4,2.834686541242416e-4,7.695573459138025e-4,257.1
315,7.514536416558065e-4,4.1177976039038274e-4,0.0013317791071824753,257.1
321,0.03688229767907682,0.020527361902389824,0.07298290773958138,257.1
322,1.087181854512207,0.7350471774416614,1.509327240731435,257.1
324,0.022252669242718542,0.01186713303473985,0.0407028805356551,257.1
325,0.0062507445111351905,0.0030648249469815937,0.01119975370941545,257.1
331,0.01073747580061932,0.0057806005020991326,0.02018680210191448,257.1
336,1.272339897082582e-4,1.0568181432726524e-4,1.7378112550643212e-4,257.1
351,0.31935779245684226,0.20772658077843242,0.47898240721816554,257.1
352,1.5296920662352822e-4,1.1690123963657027e-4,2.2578298539951104e-4,257.1
361,40.68149335349917,36.45809854999614,45.21079031046234,257.1
364,1.1376288784231186e-4,0,1.3810833554191366e-4,257.1
422,2.695987329476379e-4,1.8201619432582e-4,4.241486272849141e-4,257.1
431,1.0185915917622299e-4,0,1.1918434015491144e-4,257.1
441,0.001630551021317464,8.190944836645848e-4,0.0029679055427560322,257.1
451,1.0764660747592962e-4,0,1.2951419744273334e-4,257.1
461,0.0128731730264768,0.006487876214370989,0.02445634571954267,257.1
525,0.0027700642753662997,0.001457480682243469,0.005393793266238903,257.1
531,0.15070449818155732,0.08569078603176286,0.23704091482499845,257.1
532,0.001536702508716285,8.517054831262246e-4,0.002907958019981933,257.1
533,4.261884784024897e-4,2.498501003875554e-4,7.379137027205488e-4,257.1
631,0.0020792500587567503,0.0010902603128316209,0.0037886192893511585,257.1
636,1.037528830808714e-4,0,1.1803227601245658e-4,257.1
646,2.472909876030024e-4,1.6783808297291311e-4,3.944845380562831e-4,257.1
111,1.395094350258018e-4,0,2.3368806305214477e-4,262.5
115,0.688207558049841,0.40993055628193004,1.103502718542996,262.5
261,0.003605390340895811,0.001256029782815519,0.009314527489420701,262.5
311,0.001687603853452181,6.325742103081783e-4,0.0045546039980276145,262.5
312,0.0044080573313951266,0.0017750081686659443,0.012625246765418534,262.5
315,2.46948431707956e-4,1.4463979547126856e-4,4.8387762993221724e-4,262.5
321,0.054528561885713915,0.02174799455739525,0.1177316174131118,262.5
322,1.9644033751504675,1.456574969781575,2.652116480426818,262.5
324,0.432312131909901,0.23545300316091333,0.7022240192912865,262.5
325,0.009668418375094492,0.003402294208099346,0.026132817478919674,262.5
331,0.4724821675372872,0.2605086263751134,0.7644525174088777,262.5
336,2.560386579754999e-4,1.4336629847147984e-4,5.278101644643762e-4,262.5
351,1.1784955287455932,0.7565465593791367,1.6611589485240932,262.5
352,1.9824728426453644e-4,1.2022668390284691e-4,4.1595589890123114e-4,262.5
361,87.92890601302787,80.92178628868982,95.96443651908703,262.5
364,1.2473865078172947e-4,0,1.943728758592263e-4,262.5
422,2.765736662314498e-4,1.5295875133534566e-4,5.881454302662927e-4,262.5
441,0.004401094761173258,0.0016298904193901463,0.011047081029919961,262.5
451,5.408181995841862e-4,2.541129497504785e-4,0.0013827240376343497,262.5
461,0.006361407407673493,0.002391722969840592,0.017320094325967556,262.5
525,0.001153347234117553,4.761048267404277e-4,0.0027811083620992846,262.5
531,0.3138730047220325,0.17508869226936974,0.5629461347954676,262.5
532,0.025086312755588834,0.009442086553331609,0.05934536427491899,262.5
533,0.002180742097631824,8.146358976132292e-4,0.00545145839667634,262.5
542,1.0964792925671101e-4,0,1.5302274535314577e-4,262.5
631,0.33096087970923116,0.17500139996297098,0.5816097975307555,262.5
636,1.1168645879502553e-4,0,1.5559730998846247e-4,262.5
646,1.1168645879502553e-4,0,1.5434896089011865e-4,262.5
111,0.0011339647484240548,4.2424709191783526e-4,0.0032639550291142976,267
115,6.6935361914560385,5.32617008826343,8.383541319856,267
261,0.008465761593788798,0.002393536280719461,0.0246239062650552,267
311,5.817005539965651e-4,2.4061093771684492e-4,0.0014352036464095976,267
312,0.0261812300503621,0.007990881775971775,0.07277647677918,267
315,0.002279505711218653,8.051694626306951e-4,0.007692073546241927,267
321,0.9652162300989595,0.5690462868563404,1.5067177108242267,267
322,2.319004285564491,1.69653125199499,3.1632240618235157,267
324,0.47040870305820837,0.24500073957636528,0.8163330923920871,267
325,0.06552884207890125,0.02609243934297733,0.1585604240240738,267
331,1.4747863081568062,0.9392793444823411,2.1123773644876334,267
336,0.0014735658946052157,4.4445681114576056e-4,0.004591767875439383,267
351,2.7354331411996387,2.0780556128183822,3.507067914815152,267
352,1.1587792101076836e-4,0,1.8915742108642725e-4,267
361,114.2072953738217,104.8270372140431,123.30445277375296,267
364,1.5870996209784566e-4,0,3.063685705765345e-4,267
422,8.856279580388238e-4,3.7028442142281247e-4,0.0025919141536503744,267
441,9.729766918977999e-4,3.389205043562328e-4,0.00273771256860966,267
451,0.0013748712878067309,5.095334755791408e-4,0.004104182235840967,267
461,0.005146178123988035,0.0017127047626590394,0.015602591377702427,267
525,0.03527102380060225,0.01224377711531264,0.0893131890020285,267
531,0.6233428736315237,0.34459392719182314,1.0359334947219478,267
532,0.07067644699751009,0.024542654644104336,0.1628959507700477,267
533,9.87753969599634e-4,3.734140013669201e-4,0.0029838816733692318,267
542,1.1376288784231186e-4,0,1.8043423477494513e-4,267
631,1.4432928066616495,0.9738189326629584,2.0395731386969502,267
636,1.1587792101076836e-4,0,1.8043423477494513e-4,267
646,1.367733475649264e-4,0,2.2354069032434285e-4,267
115,4.957421870948783,3.8160141581885534,6.194614816770441,270.6
261,0.0035911673129870878,0.0012991487082034247,0.010634894565087823,270.6
311,7.859772205468388e-4,3.429043808512972e-4,0.0019701428028217395,270.6
312,0.3518042073850036,0.18813658807316247,0.5847415362456118,270.6
315,0.0011453273121320665,4.351400363929952e-4,0.0029027798142128554,270.6
321,0.002060599519609788,8.233473784749672e-4,0.00642384294465749,270.6
322,0.6130980754185889,0.3558393455848661,1.0202614630435667,270.6
324,3.380971211222038,2.5751803768280133,4.369769023978426,270.6
325,0.04145887851315021,0.015603925992370832,0.10261228320376693,270.6
331,2.1673431410913038,1.5393046730154756,2.8645159814351424,270.6
336,5.58559476419446e-4,2.2382935066078566e-4,0.0013424429418548629,270.6
341,1.1168645879502553e-4,0,1.560402489996379e-4,270.6
351,3.6748756879513094,2.7561540135062206,4.678998731148662,270.6
352,1.1168645879502553e-4,0,1.6189625710369475e-4,270.6
361,98.33831820485008,90.07495012079909,106.61709196310349,270.6
422,6.179926063935731e-4,2.361856357887307e-4,0.001585492575474948,270.6
441,8.355937250706699e-4,3.464082559803231e-4,0.002081380892177103,270.6
451,0.004208446022904426,0.0015981811783531425,0.011033873884925022,270.6
461,0.002457666098753809,9.134463094555743e-4,0.006878606661091482,270.6
525,0.01125275994411443,0.0036582886378402875,0.0326702292563647,270.6
531,0.3982352233375912,0.21826870292377182,0.6968604187021091,270.6
532,0.011969504146657428,0.0035563039143248387,0.03027434090011548,270.6
533,0.00429583738145214,0.0014981718064590805,0.010989216563723373,270.6
542,1.2705774085403464e-4,0,1.926901505608808e-4,270.6
546,1.2705774085403464e-4,0,2.000194114999283e-4,270.6
631,0.08348933012141185,0.029641630149748226,0.18459495780278354,270.6
646,3.5818975114419515e-4,1.7389562969896618e-4,7.489095553654766e-4,270.6
